,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
0055,-0.7209030706421654,-1.0752677371868606,-0.7593430034257586,-0.04659228569992464,-0.3370788566868721,0.13872917602651233,-0.08053907797610815,0.06072709933537004,0.003001579557609526,0.006115120431178629,-0.0666707095937082,-8.760760818932131e-17,-2.3568962319503635e-17,3.49009665408924e-18,-2.9698094149676443e-18,1.949129460246368e-19,0.0
0069,-0.7521592603250161,-0.8489702919575736,-0.680198360659974,-0.42081231612041853,-0.9946235171857799,-0.07561599999174452,0.1108461960905936,0.019789737345961886,0.08170631728002568,-0.04429698013208155,-0.04361902120274339,-8.407624738980263e-17,1.1621500251813651e-18,1.535189782361373e-18,-2.055293997933196e-18,1.860367752798434e-18,0.0
0082,-0.7209030706421654,-1.0752677371868606,-0.7593430034257586,-0.04659228569992464,-0.3370788566868721,0.13872917602651233,-0.08053907797610815,0.06072709933537004,0.003001579557609526,0.006115120431178629,-0.0666707095937082,-8.760760818932131e-17,-2.3568962319503635e-17,3.49009665408924e-18,-2.9698094149676443e-18,1.949129460246368e-19,0.0
0096,-0.11900559833204273,2.8538823197975036,-0.8206704033605701,-2.317096793551301,0.4085107549460689,-0.7753699320377235,-0.5239055512488573,-0.7632687694073567,-0.01920176688871896,0.23458574208108518,0.004684666475138945,2.2080053900335786e-17,3.486710718303096e-17,1.9262512148506382e-17,5.737872692456801e-18,3.0587613070013617e-18,-0.0
0109,0.9788737800428248,-1.240162020708905,0.4376769379168713,0.834826474161865,-0.028483566585622882,-2.0039443385151783,-0.34266528834318355,-0.32038864537843076,-0.2529884217058118,0.04786954889869594,-0.12346514848756003,-6.52574197925046e-17,8.093831153851222e-17,1.8757771423549728e-17,7.472069004422179e-18,2.299545815989888e-18,-0.0
0080,-0.6991288133795994,-0.6228547757330575,-0.8489116989354021,-0.37565062579698766,-0.23624178303021887,0.07271352103486012,-0.08199897953071618,0.019053981990921103,0.029875041290671787,0.008735117271148615,-0.03388261576764567,-7.14039562644472e-17,-3.4385549977972064e-18,2.829429650921445e-18,-1.7021755349960319e-18,1.4190231620980018e-18,0.0
0094,-0.7159898155548445,-1.2724160416778119,-0.7012288941505419,0.15194407938465093,-0.39633823692233405,0.1823033656375359,-0.0741361807847927,0.08536090291097972,-0.006587614682555166,-0.0033059506983861378,-0.06576113573124752,-9.856666060421774e-17,3.6126714107838296e-17,3.9888561077710564e-18,2.1114508357588287e-19,3.012294407188474e-18,-0.0
0043,-1.5367943081350803,-1.4382821511371722,1.522742257681908,-0.8674930113811472,-2.0295196706954948,2.121484796004174,-1.0787424942363883,0.6077922526401952,0.46181653947380913,-0.010687662381433382,0.009032039127003793,-3.5608007516560576e-16,-7.302864453570249e-17,1.1107286296771758e-19,-7.409206375322979e-18,-2.9157997757149812e-18,0.0
0057,-4.628855060472022,-1.5001038095296906,1.6788667462257987,1.5246070564624987,0.46793905880739844,-0.6540315569458726,1.41311248386734,0.009559769609949972,0.9090114663890978,1.1455136862955673,0.027761097526502458,-2.4219778813615314e-16,1.1059348523358495e-17,1.854818746570547e-17,3.026255418291616e-18,-1.6076943217759083e-18,0.0
0056,-0.7263466349578068,-1.1883709775503117,-0.7369508295483478,0.03567229932434112,-0.3622881251010355,0.15523308977442538,-0.08017410258745615,0.07114537867148232,-0.0037167858756560423,0.005460121221186122,-0.07486773305022383,-9.279273343814318e-17,-1.5608094019278912e-17,3.717102668130623e-18,-2.5882176890423436e-18,5.399181297876279e-19,0.0
0042,-0.5116928844890495,-0.3970293678405879,-1.4128652879603716,0.3382671633629041,2.7800099657006383,0.7993727678115119,-0.8875471984123016,0.08242466783238028,-0.23011207690538088,0.22672180105125506,-0.04537907825219377,-5.080436968091849e-17,2.1358658056984103e-17,9.667354439917737e-18,1.8505175214235272e-18,1.434650849182366e-18,0.0
0095,-0.7426773279047313,-1.527680698640663,-0.6697743079161153,0.28246605439713773,-0.4379159303435253,0.20474483101816437,-0.07907917642150017,0.10240021667981887,-0.023871882175452695,0.0034951235912086603,-0.09945880341977067,-1.0563088231483104e-16,-2.2853882964373934e-17,4.2499726849616974e-18,-3.1168360682806715e-18,1.5257685028359702e-20,0.0
0081,-0.6065882200136944,1.2999003104456055,-1.2295786548513872,-1.7741485712095049,0.19231578001055752,-0.20785301267966144,-0.08820356113780019,-0.15805676672298688,0.1440872536561864,0.019870103841021048,0.10546678299312,1.2895909712493059e-17,-9.469929081475761e-17,-8.199129758561798e-19,-5.819912824863642e-18,-2.23775316686896e-18,0.0
0025,-1.3812520844673175,-0.8212788254270253,-0.9627208133141902,1.4736299903760846,2.627785189876535,0.11640936622270527,0.08201209273328128,-0.16777742238355567,-0.5277846519093509,-0.21351896040521,-0.013960756965363596,-2.0147496565468626e-16,1.7395475215225193e-17,9.84675055723852e-19,7.38537628494907e-19,-4.531000530170373e-19,-0.0
0031,-0.7100159420108824,-0.849061256459959,-0.8041273511805804,-0.21112145574845628,-0.2866603198585454,0.10572134853068621,-0.08126902875341217,0.039890540663145554,0.01643831042414067,0.007425118851163623,-0.05027666268067693,-8.109618493213872e-17,4.715802737997831e-18,3.2464747270245124e-18,-1.356549179454394e-18,1.7198520502505958e-18,0.0
0019,-0.9803677341209127,2.5352271958899406,-1.5844292478159587,-1.7027348296407603,0.5838879585622438,-1.2253855498856698,0.5248577570033389,-0.3527398465406518,0.32011790834057646,-0.024532383875280225,0.15217774070456536,6.892238083152928e-17,-3.998640966424888e-17,-4.676431876665776e-18,-2.2669584595637906e-18,4.977954832857187e-19,0.0
0018,0.6464431173219841,0.6595789149509661,0.8328175802821722,2.0240533125383315,-0.8097561271733476,0.03601128740022267,-0.4874150836754591,-0.6109793087107283,-0.08469098213034468,-0.12021813555923984,0.6749030919173904,5.2906632560607335e-17,-2.5758544365448744e-18,3.184269628669805e-17,8.352956951532554e-18,-4.6083620065574696e-18,-0.0
0030,0.523005763147988,-0.5707389850012832,1.3860395174800877,0.5227641552057093,0.36805410739062155,-3.098172582821203,-1.084328228126611,-0.5180923058587438,-0.25397099045834154,-0.33921273050793466,-0.33001345314927966,-7.670394748417823e-17,5.2205237758796583e-17,2.274780526421193e-17,7.128997209565603e-18,4.2660910734148396e-19,-0.0
0024,-3.292360481714536,-0.9351362351104776,0.47476830092837696,1.5136813145874914,2.106722947615355,-0.15526129081275822,0.6372199350392241,-0.13636238301079326,0.1374873479028184,0.20811929187561518,-0.07009234106276688,-1.389779224509132e-16,4.7839631009058703e-17,6.2617745475756745e-18,3.4533491567451353e-18,9.15363822888764e-19,-0.0
0032,0.9637199703464654,3.7527552401920614,0.5340309323397298,1.2905814255507688,-0.6623694076458249,0.0943149497881622,-0.1382725256765743,0.12617031990469182,-0.4291591661597541,0.1094663680864875,-0.3259127966131061,-3.8846249689469807e-17,1.558317708455614e-17,-3.3750217491040835e-18,3.1356311350810755e-18,-2.5927575874073665e-18,-0.0
0026,-0.9055301526608712,0.39463582080474285,-1.1985472667099564,0.11390982962957816,-0.016331450873893833,-0.8618373448909897,0.2435170425038337,-0.15392305147966606,0.4267156676226036,-0.6054346228947204,-0.07382422488111415,5.19875163851183e-18,1.1242943495116552e-18,-8.007001014272346e-18,-2.529615889348005e-18,2.235021551068811e-18,-0.0
0027,0.5399832219203137,-1.406378791450815,2.904258446643462,-0.7527047774761968,-0.4045241964693781,0.52282308567024,-2.5353076715659255,-0.13871826438223758,-0.5632014649263887,0.4322791517016137,-0.13208578682469638,-4.848672460643974e-17,2.4789930997075175e-17,4.2657554019553533e-17,8.284601514676327e-18,-1.5365160780396443e-18,-0.0
0033,-0.7372337635890898,-1.4145774582772124,-0.6921664817935261,0.2002014693728722,-0.4127066619293619,0.18824091727025136,-0.07944415181015216,0.09198193734370672,-0.017153516742187146,0.0041501228012011376,-0.09126177996325505,-1.088401484893915e-16,6.535091131916968e-17,4.480643770592529e-18,1.6712253838861e-18,4.488595404503967e-18,-0.0
0037,-2.4679946304308586,3.4205870682070807,1.7793632764717604,2.3442178330601107,0.09116299380355578,-0.8752967031116498,1.2791415884620538,0.40351697408798703,0.8490145113264957,1.5100957910823225,-0.03367328778033694,1.7026631879480476e-16,2.026146467315753e-18,1.1572066139779449e-17,6.697882431090452e-18,-4.30291046094474e-18,0.0
0023,3.9344434548122043,0.40451066105114936,1.3104311800719053,0.7387353879925697,-0.3677883471872642,-0.6753488401401192,-0.7153109497288025,-0.7476078367668365,0.38735512858506627,-0.2831834508934993,0.010872583560138059,-2.1381241164438972e-17,1.0381456511248078e-17,1.657957178250821e-17,5.6624879498605665e-18,-2.6321618145005486e-18,-0.0
0022,0.2393027293061835,2.985718943976122,-0.36790661629027177,-0.5595105534934793,-0.1317431850117576,-0.18144533149361114,-0.17543139079280554,-0.13108888253840084,-0.1416630240794216,0.09556140773374551,-0.09886093823520634,5.908032264111987e-19,-3.1066835545301464e-17,3.008017481532798e-19,-1.6240458588138173e-19,-1.9487950805978175e-18,0.0
0036,-0.6206116455815873,0.09123624655750522,-0.8061334609390011,-0.7597200904835427,-0.6501695561712092,-0.08253852155973805,0.0794374533006947,-0.027678660608465813,0.12874626926368143,-0.06559234082184275,0.1001912498854436,-3.5370215990118674e-17,3.862715981291821e-18,-1.0164576250814583e-19,-1.1026123950324006e-18,1.940022651963284e-18,0.0
0008,5.1199887441214535,-0.7182555869784584,1.6456950413114768,0.09835571480736362,-0.23523832721660498,-0.06988375554037121,-0.21640281653150725,-0.6878998855194012,0.38014141800186024,-0.002406866745746622,-0.2574288486462715,1.4061259111355207e-16,-6.39837787538584e-18,8.126458979962072e-18,3.0199762036209466e-18,-2.36869077526447e-18,-0.0
0020,0.1893182990378737,2.8403975426794084,-0.4911439311957402,0.2773399398802757,-0.4192248403450692,0.40458147175491865,0.2893482176889887,0.5385890552347858,-0.07234251328632806,-0.11132204038284624,-0.046835325795752746,-1.466118218605768e-18,-6.662427835327328e-18,-2.345084586442468e-17,-2.709010983129145e-18,-6.618705135185394e-19,0.0
0034,-1.3389475300469316,-0.455430652501656,-0.8301176894651756,0.5603723688885425,-0.07577880698799593,-0.7491427288227618,0.4714922275892199,-0.12033508823863129,0.11239634152492861,-0.31507178739600694,0.006039295376387944,-1.2180518097994127e-16,1.557667073087214e-17,-2.4403060659459835e-18,-9.467787998202435e-19,1.559629980729652e-18,-0.0
0035,-0.6120317843293359,1.1867970700821546,-1.207186480973976,-1.691883986185239,0.1671065115963942,-0.19134909893174837,-0.08783858574914823,-0.14763848738687468,0.13736888822292084,0.019215104631028553,0.09726975953660436,1.1115027375846456e-17,-1.2573723240247172e-16,-7.785123194925641e-19,-7.534810802873695e-18,-3.846768095998307e-18,0.0
0021,-0.7590080208516556,-1.8669904197310159,-0.6025977862838826,0.5292598094699352,-0.5135437355860153,0.25425657226190357,-0.07798425025554415,0.1336550546881557,-0.044026978475249424,0.0015301259612311537,-0.1240498737893176,-1.2141868977540834e-16,3.691446208457835e-18,4.943663316130264e-18,-1.8289187270121434e-18,1.1836879943018252e-18,-0.0
0009,0.3132580226567105,1.4945288181325518,0.0164571482193672,1.0426421618071418,-0.5639642451403328,0.30997733879069417,-0.029378883077722365,-0.12971403894182032,0.1631465348913398,-0.30185994533853944,0.8340462114512199,1.085003003876618e-16,-2.300740949820278e-17,5.727436917361373e-18,3.0395191578315007e-18,-3.4519481999228405e-18,0.0
